sample_id	name	exp	batch	residuals	cohort	sv
samp287	ENSG00000006194.6	-0.779845336	10	-0.862719604	Splines	-0.021284314
samp288	ENSG00000006194.6	-0.095620482	10	-0.146479072	Splines	-0.020030686
samp289	ENSG00000006194.6	-0.898030513	10	1.167564918	Splines	-0.018325216
samp290	ENSG00000006194.6	-0.540842258	10	1.079875786	Splines	-0.021621276
samp291	ENSG00000006194.6	-0.858869997	10	-0.406700418	Splines	-0.009618256
samp292	ENSG00000006194.6	0.058826801	10	-0.897038704	Splines	-0.017535589
samp293	ENSG00000006194.6	-0.469577408	10	-0.074467166	Splines	-0.016216561
samp294	ENSG00000006194.6	0.684262796	10	1.305713579	Splines	-0.030580798
samp295	ENSG00000006194.6	0.218739865	10	-0.38684485	Splines	-0.009955463
samp296	ENSG00000006194.6	0.897084842	10	0.394514736	Splines	-0.009239778
samp297	ENSG00000006194.6	0.155043288	10	0.35107506	Splines	-0.016026285
samp298	ENSG00000006194.6	0.159631991	10	-1.635481139	Splines	-0.012294815
samp299	ENSG00000006194.6	-0.001489863	10	-0.104266102	Splines	-0.006007937
samp300	ENSG00000006194.6	-0.677200809	10	-0.191610075	Splines	-0.015100007
samp301	ENSG00000006194.6	0.23597877	10	-0.251577052	Splines	-0.020583309
samp302	ENSG00000006194.6	0.483399627	10	0.329160468	Splines	-0.011334155
samp303	ENSG00000006194.6	-1.439774587	10	-0.644050774	Splines	-0.001392481
samp304	ENSG00000006194.6	-0.015126329	10	1.116149496	Splines	-0.027065222
samp305	ENSG00000006194.6	-0.620290751	10	1.124265196	Splines	-0.008636677
samp306	ENSG00000006194.6	0.451926303	10	0.353083135	Splines	-0.010984392
samp307	ENSG00000006194.6	-0.295383221	10	0.031729741	Splines	-0.006800561
samp308	ENSG00000006194.6	0.511829094	10	0.871357903	Splines	-0.003437358
samp309	ENSG00000006194.6	0.061186363	10	-0.538292217	Splines	-0.015996726
samp310	ENSG00000006194.6	0.793577561	10	0.126576619	Splines	-0.029326511
samp311	ENSG00000006194.6	-1.018233351	10	-0.051922716	Splines	-0.019831114
samp312	ENSG00000006194.6	0.397401385	10	0.332774064	Splines	-0.021327637
samp313	ENSG00000006194.6	-0.342753408	10	-0.221755146	Splines	-0.000830423
samp314	ENSG00000006194.6	-0.185613841	10	-0.522087626	Splines	-0.021888751
samp315	ENSG00000006194.6	-0.117901142	10	0.063991125	Splines	-0.015746082
samp316	ENSG00000006194.6	0.791029591	10	0.012880647	Splines	-0.029644607
samp317	ENSG00000006194.6	-0.913610991	10	0.996838617	Splines	0.000214355
samp318	ENSG00000006194.6	0.146614887	10	-0.370788079	Splines	0.000791543
samp319	ENSG00000006194.6	-0.081664902	10	-1.261482316	Splines	-0.022686383
samp320	ENSG00000006194.6	0.25462016	10	0.817000606	Splines	-0.021374683
samp321	ENSG00000006194.6	-0.880456728	10	0.949687923	Splines	-0.01202126
samp322	ENSG00000006194.6	0.625281022	10	0.626525511	Splines	-0.011888697
samp323	ENSG00000006194.6	0.284977072	10	-0.529076614	Splines	-0.023226741
samp324	ENSG00000006194.6	0.434317084	10	1.156528938	Splines	-0.022816415
samp325	ENSG00000006194.6	-0.182238833	10	0.192537374	Splines	-0.014869334
samp326	ENSG00000006194.6	0.344906248	10	-0.077419915	Splines	-0.01774928
samp327	ENSG00000006194.6	1.612818438	10	0.882954018	Splines	0.022962371
samp328	ENSG00000006194.6	0.303357991	10	-0.337200746	Splines	-0.008825543
samp329	ENSG00000006194.6	-0.726170637	10	-1.783878533	Splines	-0.013694951
samp330	ENSG00000006194.6	0.246430273	10	-0.425170276	Splines	-0.019215627
samp331	ENSG00000006194.6	-0.158705172	10	1.896635136	Splines	-0.013706897
samp332	ENSG00000006194.6	-0.079207963	10	1.152105124	Splines	-0.020876466
samp333	ENSG00000006194.6	-0.354254495	10	-1.751380111	Splines	-0.020728248
samp334	ENSG00000006194.6	-0.981945986	10	0.592019507	Splines	-0.004903527
samp335	ENSG00000006194.6	1.777347711	10	-0.255229607	Splines	-0.005081287
samp336	ENSG00000006194.6	2.129217445	10	0.807493086	Splines	0.004204734
samp337	ENSG00000006194.6	1.322369083	10	4.40324899	Splines	0.019679525
samp338	ENSG00000006194.6	0.440666694	10	0.88444259	Splines	-0.019463963
samp339	ENSG00000006194.6	0.555064828	10	0.325456548	Splines	-0.026262365
samp340	ENSG00000006194.6	0.963808356	10	1.002937822	Splines	-0.011356534
samp341	ENSG00000006194.6	-0.450392686	10	-0.732779458	Splines	-0.015132643
samp342	ENSG00000006194.6	0.737085803	10	0.283785256	Splines	-0.023429398
samp343	ENSG00000006194.6	0.197637214	10	1.040995749	Splines	-0.016691873
samp344	ENSG00000006194.6	0.23672635	10	1.007453647	Splines	-0.018633527
samp345	ENSG00000006194.6	0.367295712	10	0.720211206	Splines	-0.016782312
samp346	ENSG00000006194.6	-0.384515581	10	0.666917872	Splines	-0.004068282
samp347	ENSG00000006194.6	-0.246072562	10	2.047440371	Splines	-0.002202521
samp348	ENSG00000006194.6	1.174350554	10	0.030507077	Splines	-0.016712751
samp349	ENSG00000006194.6	-0.332170721	10	0.586806256	Splines	-0.016028417
samp350	ENSG00000006194.6	-0.474160862	10	1.126812938	Splines	-0.017753023
samp351	ENSG00000006194.6	-0.109632369	10	-1.910754506	Splines	-0.022231997
samp352	ENSG00000006194.6	1.002396338	10	0.84806153	Splines	-0.015301899
samp353	ENSG00000006194.6	0.220242302	10	0.997360824	Splines	-0.014647689
samp354	ENSG00000006194.6	-0.281470803	10	0.483045166	Splines	-0.003752438
samp355	ENSG00000006194.6	1.007189828	10	0.869812129	Splines	-0.023448485
samp356	ENSG00000006194.6	-0.136162039	10	0.633155321	Splines	-0.022534615
samp357	ENSG00000006194.6	0.890898729	10	-1.063785454	Splines	-0.022445078
samp358	ENSG00000006194.6	-0.908409728	10	-0.465615687	Splines	0.008850847
samp359	ENSG00000006194.6	-0.023172863	10	-0.476709935	Splines	-0.004223793
samp360	ENSG00000006194.6	1.679074969	10	0.470051825	Splines	0.000952186
samp361	ENSG00000006194.6	-0.902178477	10	-1.574744002	Splines	-0.020446682
samp362	ENSG00000006194.6	-0.021562064	10	-0.707138793	Splines	-0.014218955
samp363	ENSG00000006194.6	0.257593519	10	0.789184796	Splines	-0.031643888
samp364	ENSG00000006194.6	0.028799414	10	-0.305557961	Splines	-0.023976913
samp365	ENSG00000006194.6	0.040683363	10	-0.187802406	Splines	-0.03632644
samp366	ENSG00000006194.6	0.659202007	10	0.429449338	Splines	-0.011122173
samp367	ENSG00000006194.6	1.149151427	10	-0.454812666	Splines	-0.004364953
samp368	ENSG00000006194.6	-0.093153654	10	0.134415966	Splines	-0.016082653
samp369	ENSG00000006194.6	-0.476913841	10	-1.314013572	Splines	-0.00895887
samp370	ENSG00000006194.6	0.647267691	10	0.301493313	Splines	-0.025886625
samp371	ENSG00000006194.6	1.050036079	10	0.306712401	Splines	-0.01422546
samp372	ENSG00000006194.6	0.186279254	10	-0.502795213	Splines	-0.011384466
samp373	ENSG00000006194.6	0.496603199	10	-0.252035322	Splines	-0.007714693
samp374	ENSG00000006194.6	0.063544324	10	1.251255852	Splines	-0.003200345
samp375	ENSG00000006194.6	0.371612534	10	1.965258446	Splines	-0.01910942
samp376	ENSG00000006194.6	0.068255447	10	-2.020627212	Splines	-0.017151448
samp377	ENSG00000006194.6	0.200659741	10	0.340965572	Splines	-0.027354882
samp378	ENSG00000006194.6	-0.570894432	10	0.180616146	Splines	-0.021554693
samp379	ENSG00000006194.6	0.31360897	10	-1.340471566	Splines	-0.023102857
samp380	ENSG00000006194.6	0.34707929	10	-0.052913605	Splines	-0.028117035
samp381	ENSG00000006194.6	-0.211881957	10	0.093760485	Splines	-0.018284166
samp382	ENSG00000006194.6	1.078309364	10	-0.001781556	Splines	-0.007405737
samp383	ENSG00000006194.6	0.680317833	10	0.210306677	Splines	-0.020614463
samp384	ENSG00000006194.6	1.037593767	10	0.601499675	Splines	-0.021693624
samp385	ENSG00000006194.6	0.393831031	10	-0.155961269	Splines	-0.016888245
samp386	ENSG00000006194.6	0.685576789	10	-1.685380877	Splines	-0.011577246
samp387	ENSG00000006194.6	-0.010307342	10	-1.047300775	Splines	-0.017795711
samp388	ENSG00000006194.6	0.073743693	10	1.012817595	Splines	-0.02021739
samp389	ENSG00000006194.6	-0.118729103	10	0.089458948	Splines	-0.021216051
samp390	ENSG00000006194.6	0.468747564	10	-0.52298019	Splines	-0.001966844
samp391	ENSG00000006194.6	0.491049917	10	-1.791921582	Splines	-0.014406011
samp392	ENSG00000006194.6	0.543450967	10	-0.769311545	Splines	-0.029173501
samp393	ENSG00000006194.6	1.266695937	10	-0.912723142	Splines	-0.004442595
samp394	ENSG00000006194.6	0.134318763	10	-0.802463914	Splines	-0.015389204
samp395	ENSG00000006194.6	-0.080026749	10	-0.070477801	Splines	-0.018095101
samp396	ENSG00000006194.6	1.284984518	10	0.287097876	Splines	-0.008625538
samp397	ENSG00000006194.6	-0.181395593	10	-0.695864675	Splines	-0.017729955
samp398	ENSG00000006194.6	-0.594554986	10	-0.344067294	Splines	-0.008553895
samp399	ENSG00000006194.6	0.132008386	10	-0.781465223	Splines	-0.018198598
samp400	ENSG00000006194.6	0.34852723	10	0.060295625	Splines	-0.018569784
samp401	ENSG00000006194.6	0.327472791	10	-0.268078222	Splines	-0.025789848
samp402	ENSG00000006194.6	-0.886649091	10	-0.271501291	Splines	-0.001992103
samp403	ENSG00000006194.6	0.250899878	10	0.076661781	Splines	-0.021579425
samp404	ENSG00000006194.6	0.334020597	10	0.187239279	Splines	-0.018126674
samp405	ENSG00000006194.6	1.294368455	10	0.681624361	Splines	0.000300377
samp406	ENSG00000006194.6	-0.043371144	10	-1.618704839	Splines	-0.021983997
samp407	ENSG00000006194.6	0.692139305	10	0.56962511	Splines	-0.025002803
samp408	ENSG00000006194.6	0.301891092	10	-0.408376033	Splines	-0.016419076
samp409	ENSG00000006194.6	0.442076143	10	-0.420328407	Splines	-0.007598766
samp410	ENSG00000006194.6	0.884701578	10	-0.421441003	Splines	-0.008640414
samp411	ENSG00000006194.6	0.434317084	10	1.289006437	Splines	-0.026401881
samp412	ENSG00000006194.6	0.166503696	10	1.153056778	Splines	-0.020185213
samp413	ENSG00000006194.6	-0.700620168	10	-0.049602991	Splines	-0.009740453
samp414	ENSG00000006194.6	-0.402440177	10	-0.188838799	Splines	-0.002251216
samp415	ENSG00000006194.6	-1.332431069	10	-0.377258816	Splines	-0.002918244
samp416	ENSG00000006194.6	0.701306045	10	-0.741671361	Splines	-0.022835088
samp417	ENSG00000006194.6	0.757734738	10	0.39347965	Splines	-0.023146874
samp418	ENSG00000006194.6	0.916192062	10	0.740435592	Splines	-0.034559083
samp419	ENSG00000006194.6	-0.618377844	10	0.506476793	Splines	-0.020810891
samp420	ENSG00000006194.6	0.398828499	10	-0.334217493	Splines	-0.028308367
samp421	ENSG00000006194.6	0.4673489	10	0.289003421	Splines	-0.012749146
samp422	ENSG00000006194.6	0.78401302	10	0.392833792	Splines	-0.024005268
samp423	ENSG00000006194.6	-1.134970726	10	-0.418417722	Splines	-0.008938969
samp424	ENSG00000006194.6	-0.004693629	10	-0.776290036	Splines	-0.015746684
samp425	ENSG00000006194.6	0.760307244	10	1.382927747	Splines	0.00028999
samp426	ENSG00000006194.6	-0.582231382	10	-0.884994434	Splines	-0.013494943
samp427	ENSG00000006194.6	-0.328650312	10	0.989611275	Splines	-0.014679038
samp428	ENSG00000006194.6	0.629956507	10	0.919645572	Splines	-0.015591584
samp429	ENSG00000006194.6	0.103386627	10	-0.334780485	Splines	-0.02612078
samp430	ENSG00000006194.6	0.624612582	10	-1.04495609	Splines	-0.012350268
samp431	ENSG00000006194.6	0.582915968	10	0.27432815	Splines	-0.003293081
samp432	ENSG00000006194.6	1.128975274	10	0.435843738	Splines	-0.015566802
samp433	ENSG00000006194.6	0.481310256	10	0.078049537	Splines	-0.023828348
samp434	ENSG00000006194.6	0.226245558	10	-0.053102098	Splines	-0.008052322
samp435	ENSG00000006194.6	0.528363381	10	-0.27274791	Splines	-0.016667396
samp436	ENSG00000006194.6	-0.028816551	10	2.503437316	Splines	0.003438034
samp437	ENSG00000006194.6	-0.156193141	10	-0.304237594	Splines	-0.005643074
samp438	ENSG00000006194.6	-0.265885664	10	-0.432772649	Splines	-0.021958583
samp439	ENSG00000006194.6	1.154894578	10	-1.537529099	Splines	-0.001714258
samp440	ENSG00000006194.6	-0.94078385	10	0.348057356	Splines	-0.014380102
samp441	ENSG00000006194.6	0.675709704	10	-1.143608974	Splines	-0.023960178
samp442	ENSG00000006194.6	0.673732918	10	0.064649769	Splines	-0.001849445
samp443	ENSG00000006194.6	-0.408735706	10	0.296755554	Splines	-0.024922422
samp444	ENSG00000006194.6	0.690827794	10	0.744998904	Splines	-0.033577268
samp445	ENSG00000006194.6	0.327472791	10	-0.288223917	Splines	0.013975018
samp446	ENSG00000006194.6	1.774468439	10	-1.220921761	Splines	-0.003206814
samp447	ENSG00000006194.6	-0.195758588	10	1.175787874	Splines	-0.017922814
samp448	ENSG00000006194.6	-0.911529551	10	-0.780518814	Splines	-0.008279439
samp449	ENSG00000006194.6	1.165780469	10	-0.922934435	Splines	-0.012850169
samp450	ENSG00000006194.6	1.251660584	10	0.211508921	Splines	-0.009393196
samp451	ENSG00000006194.6	0.193855353	10	0.400907883	Splines	-0.013858351
samp452	ENSG00000006194.6	-0.429501737	10	1.254951329	Splines	0.006808743
samp453	ENSG00000006194.6	0.259079244	10	-0.016419326	Splines	-0.016349943
samp454	ENSG00000006194.6	-0.635632058	10	-0.631197212	Splines	-0.010942048
samp455	ENSG00000006194.6	-0.10468054	10	-0.377555126	Splines	-0.025674548
samp456	ENSG00000006194.6	0.791029591	10	0.123127817	Splines	-0.034397667
samp457	ENSG00000006194.6	0.402393722	10	0.059896815	Splines	0.001090346
samp458	ENSG00000006194.6	0.884081254	10	1.279152471	Splines	-0.029454734
samp459	ENSG00000006194.6	-0.347172397	10	-1.340784105	Splines	-0.033242105
samp460	ENSG00000006194.6	0.20594284	10	-0.0492778	Splines	-0.026509601
samp461	ENSG00000006194.6	0.493133438	10	-0.556615978	Splines	-0.016752698
samp462	ENSG00000006194.6	-1.376160304	10	0.154392135	Splines	-0.007757183
samp463	ENSG00000006194.6	0.003310253	10	-0.74405382	Splines	-0.02616995
samp464	ENSG00000006194.6	-0.605016916	10	0.37512701	Splines	-0.023847238
samp465	ENSG00000006194.6	-0.132834726	10	0.14995096	Splines	-0.018410226
samp466	ENSG00000006194.6	-2.335826185	10	0.309924036	Splines	0.033827897
samp467	ENSG00000006194.6	-0.366683025	10	-1.553642955	Splines	-0.020201369
samp468	ENSG00000006194.6	0.964414602	10	-0.509422868	Splines	-0.039815399
samp469	ENSG00000006194.6	-0.523121051	10	-1.458448377	Splines	-0.005885398
samp470	ENSG00000006194.6	0.483399627	10	0.335547136	Splines	-0.021588363
samp471	ENSG00000006194.6	0.357202212	10	0.516303056	Splines	-0.02205305
samp472	ENSG00000006194.6	-0.898030513	10	0.653296065	Splines	0.016146705
samp473	ENSG00000006194.6	-0.391674322	10	-0.59547348	Splines	-0.031445221
samp474	ENSG00000006194.6	0.98375882	10	-0.482249183	Splines	-0.010360268
samp475	ENSG00000006194.6	0.472940179	10	-0.040612631	Splines	-0.027194834
samp476	ENSG00000006194.6	0.850418154	10	0.368645992	Splines	-0.025377328
samp477	ENSG00000006194.6	0.536601098	10	-2.569820472	Splines	-0.004506994
samp478	ENSG00000006194.6	0.683605613	10	-0.599450022	Splines	-0.015145636
samp479	ENSG00000006194.6	0.096388764	10	0.389593616	Splines	-0.021295736
samp480	ENSG00000006194.6	-0.262431777	10	2.261200034	Splines	-0.01729168
samp481	ENSG00000006194.6	0.693450322	10	-0.937224512	Splines	-0.019588867
samp482	ENSG00000006194.6	-0.305854232	10	0.446770757	Splines	-0.012901723
samp483	ENSG00000006194.6	-1.268429074	10	-0.138869535	Splines	-0.003222562
samp484	ENSG00000006194.6	0.709796406	10	-0.159976949	Splines	-0.009908775
samp485	ENSG00000006194.6	-0.079207963	10	-2.130120093	Splines	-0.018958778
samp486	ENSG00000006194.6	-0.21528591	10	0.525945997	Splines	-0.020678718
samp487	ENSG00000006194.6	-0.256395729	10	0.245224033	Splines	-0.038946179
samp488	ENSG00000006194.6	-0.185613841	10	-0.172674992	Splines	-0.027566186
samp489	ENSG00000006194.6	-0.365793796	10	-0.22603143	Splines	-0.004649943
samp490	ENSG00000006194.6	-0.772840528	10	-1.582555933	Splines	-0.012153114
samp491	ENSG00000006194.6	-0.125359907	10	-0.403741277	Splines	-0.028218123
samp492	ENSG00000006194.6	1.914663424	10	0.210122317	Splines	0.00407684
samp493	ENSG00000006194.6	-0.685964572	10	0.256204667	Splines	-0.021407764
samp494	ENSG00000006194.6	0.611887706	10	0.526120364	Splines	0.01225472
samp495	ENSG00000006194.6	0.569357947	10	0.139324067	Splines	-0.025243202
samp496	ENSG00000006194.6	0.23298684	10	0.037237426	Splines	-0.023169529
samp497	ENSG00000006194.6	1.034624729	10	0.45837544	Splines	-0.020933862
samp498	ENSG00000006194.6	-0.129510598	10	0.511785559	Splines	-0.019206318
samp499	ENSG00000006194.6	0.010498008	10	-0.128391764	Splines	-0.018936857
samp500	ENSG00000006194.6	0.580208595	10	-1.190053378	Splines	-0.019451393
samp501	ENSG00000006194.6	0.570037107	10	-0.26858483	Splines	-0.020054265
samp502	ENSG00000006194.6	0.036726564	10	-0.547768402	Splines	-0.022154081
samp503	ENSG00000006194.6	0.563919883	10	0.601393979	Splines	8.48E-05
samp504	ENSG00000006194.6	0.788479751	10	0.184401482	Splines	-0.021025352
samp505	ENSG00000006194.6	2.299650586	10	-0.408793297	Splines	0.013666763
samp506	ENSG00000006194.6	0.966232707	10	-0.881482383	Splines	-0.01511636
samp507	ENSG00000006194.6	0.252388469	10	-0.475037842	Splines	-0.025196338
samp508	ENSG00000006194.6	1.19369814	10	1.709608469	Splines	-0.027124347
samp509	ENSG00000006194.6	0.20594284	10	-0.219564817	Splines	-0.020535476
samp510	ENSG00000006194.6	1.15317263	10	-0.680838127	Splines	-0.016111619
samp511	ENSG00000006194.6	0.372331483	10	0.516806091	Splines	-0.00712116
samp512	ENSG00000006194.6	0.694760844	10	1.309649766	Splines	-0.023413206
samp513	ENSG00000006194.6	0.93213681	10	0.601910391	Splines	-0.031626023
samp514	ENSG00000006194.6	0.862924046	10	0.934742753	Splines	-0.029713329
samp515	ENSG00000006194.6	0.40168097	10	-0.95433407	Splines	-0.010920817
samp516	ENSG00000006194.6	-0.080026749	10	-1.071484584	Splines	-0.007082225
samp517	ENSG00000006194.6	1.15890914	10	1.24642532	Splines	0.025344425
samp518	ENSG00000006194.6	0.181725648	10	0.804143406	Splines	-0.038446691
samp519	ENSG00000006194.6	1.014367679	10	0.84483068	Splines	-0.025356104
samp520	ENSG00000006194.6	0.707186197	10	-0.070044727	Splines	-0.025843655
samp521	ENSG00000006194.6	0.385963309	10	-0.386549762	Splines	0.004289198
samp522	ENSG00000006194.6	-0.416846763	10	0.706015276	Splines	0.011332008
samp523	ENSG00000006194.6	-0.6433282	10	-0.72009289	Splines	-0.016478765
samp524	ENSG00000006194.6	0.238968124	10	-0.754719586	Splines	-0.012150066
samp525	ENSG00000006194.6	-0.125359907	10	-0.329891488	Splines	-0.015766631
samp526	ENSG00000006194.6	-1.365472676	10	0.079903382	Splines	-0.004823691
samp527	ENSG00000006194.6	0.325287443	10	0.337512341	Splines	-0.029507365
samp528	ENSG00000006194.6	-0.030430719	10	-0.6211707	Splines	-0.017782593
samp529	ENSG00000006194.6	0.265757153	10	-0.242665944	Splines	-0.002580155
samp530	ENSG00000006194.6	0.584945114	10	0.697619005	Splines	-0.034055034
samp531	ENSG00000006194.6	-0.011912928	10	-0.156871339	Splines	-0.013812924
samp532	ENSG00000006194.6	-0.020756945	10	0.801883183	Splines	-0.036776911
samp533	ENSG00000006194.6	0.076093146	10	0.977286496	Splines	-0.009912441
samp534	ENSG00000006194.6	0.220242302	10	-0.433345895	Splines	-0.020829173
samp535	ENSG00000006194.6	0.990985213	10	-0.431545582	Splines	-0.014181138
samp536	ENSG00000006194.6	0.844775776	10	1.176328908	Splines	-0.02141492
samp537	ENSG00000006194.6	-0.772840528	10	-0.555106594	Splines	-0.0232827
samp538	ENSG00000006194.6	-0.265885664	10	-0.653324395	Splines	-0.024602677
samp539	ENSG00000006194.6	1.00479391	10	0.686207862	Splines	-0.005806943
samp540	ENSG00000006194.6	0.470145665	10	0.087040381	Splines	-0.025518836
samp541	ENSG00000006194.6	0.094831767	10	0.231769399	Splines	-0.025699458
samp542	ENSG00000006194.6	0.520794936	10	0.777630204	Splines	-0.012639478
samp543	ENSG00000006194.6	0.897084842	10	1.454674525	Splines	-0.026055206
samp544	ENSG00000006194.6	0.916192062	10	0.659259023	Splines	-0.026253239
samp545	ENSG00000006194.6	-0.098089064	10	-0.885499257	Splines	-0.02245641
samp546	ENSG00000006194.6	-0.464085236	10	-0.489796395	Splines	-0.023571863
samp547	ENSG00000006194.6	-0.693773193	10	0.565936021	Splines	-0.013270241
samp548	ENSG00000006194.6	-0.761861439	10	0.311969413	Splines	-0.024523546
samp549	ENSG00000006194.6	-1.795331129	10	0.321120213	Splines	0.017085129
samp550	ENSG00000006194.6	-0.655870921	10	0.177444298	Splines	-0.028451378
samp551	ENSG00000006194.6	-1.860347992	10	-1.498137835	Splines	-0.017373395
samp552	ENSG00000006194.6	-1.115056085	10	0.067789705	Splines	-0.003051078
samp553	ENSG00000006194.6	0.632625389	10	1.364690687	Splines	-0.020346445
samp554	ENSG00000006194.6	-1.199928181	10	0.021027621	Splines	-0.007002714
samp555	ENSG00000006194.6	0.083131982	10	0.7267376	Splines	-0.023092875
samp556	ENSG00000006194.6	0.634625705	10	0.926957659	Splines	-0.033000395
samp557	ENSG00000006194.6	0.824639418	10	-1.409585187	Splines	-0.025604343
samp558	ENSG00000006194.6	1.990372072	10	0.514690135	Splines	-0.008459102
samp559	ENSG00000006194.6	0.163451283	10	0.159594551	Splines	-0.035149804
samp560	ENSG00000006194.6	0.490355132	10	-0.342248705	Splines	-0.030732521
samp561	ENSG00000006194.6	0.372331483	10	0.316353779	Splines	-0.03785507
samp562	ENSG00000006194.6	0.532484682	10	0.083368642	Splines	-0.01508158
samp563	ENSG00000006194.6	0.403818786	10	1.129185325	Splines	-0.031228154
samp564	ENSG00000006194.6	0.56663998	10	0.673872491	Splines	-0.021976822
samp565	ENSG00000006194.6	0.667795802	10	0.908611117	Splines	-0.034190777
samp566	ENSG00000006194.6	1.597697009	10	-1.291424149	Splines	-0.017667749
samp567	ENSG00000006194.6	0.326016045	10	1.193772443	Splines	-0.026918594
samp568	ENSG00000006194.6	0.267980272	10	-0.492164813	Splines	-0.022074826
samp569	ENSG00000006194.6	-0.043371144	10	0.587079531	Splines	-0.017269657
samp570	ENSG00000006194.6	-0.098089064	10	0.749258303	Splines	-0.006326631
samp571	ENSG00000006194.6	0.830944581	10	-0.001532004	Splines	-0.02507991
samp572	ENSG00000006194.6	0.131237918	10	0.400258001	Splines	-0.020594314
samp573	ENSG00000006194.6	0.162687761	10	0.435803428	Splines	-0.032687103
samp574	ENSG00000006194.6	0.253876422	10	-0.383710414	Splines	-0.031900522
samp575	ENSG00000006194.6	-0.351597016	10	-0.571294675	Splines	-0.022974897
samp576	ENSG00000006194.6	-0.852726924	10	-1.004282909	Splines	-0.01492578
samp577	ENSG00000006194.6	-0.721242465	10	-0.259677278	Splines	-0.02072851
samp578	ENSG00000006194.6	0.542766588	10	0.575878391	Splines	-0.032544936
samp579	ENSG00000006194.6	1.749897757	10	-0.992751306	Splines	-0.004352215
samp580	ENSG00000006194.6	0.172600486	10	-1.370652792	Splines	-0.021644488
samp581	ENSG00000006194.6	0.244939126	10	-0.874050878	Splines	-0.040938598
samp582	ENSG00000006194.6	0.200659741	10	0.725503933	Splines	-0.018510258
samp583	ENSG00000006194.6	-0.133666255	10	-0.765726744	Splines	-0.017403833
samp584	ENSG00000006194.6	0.073743693	10	0.581667447	Splines	-0.022248465
samp585	ENSG00000006194.6	0.047004881	10	0.923545903	Splines	-0.007270348
samp586	ENSG00000006194.6	-0.661675183	10	0.347172509	Splines	-0.012874084
samp587	ENSG00000006194.6	0.611887706	10	-1.036397793	Splines	-0.009579613
samp588	ENSG00000006194.6	1.336012861	10	-0.834695445	Splines	-0.012396166
samp589	ENSG00000006194.6	0.253132525	10	0.424964647	Splines	-0.020639774
samp590	ENSG00000006194.6	-0.246931655	10	0.552851773	Splines	-0.030202372
samp591	ENSG00000006194.6	1.118553144	10	0.69083943	Splines	-0.018495853
samp592	ENSG00000006194.6	0.682290875	10	0.817110206	Splines	-0.013101054
samp593	ENSG00000006194.6	-2.050016623	10	-0.035491845	Splines	0.011777192
samp594	ENSG00000006194.6	-0.395259233	10	-0.066829191	Splines	-0.020395302
samp595	ENSG00000006194.6	-0.280603125	10	-2.170595981	Splines	-0.031479552
samp596	ENSG00000006194.6	0.849165084	10	0.772976853	Splines	-0.01596708
samp597	ENSG00000006194.6	1.007189828	10	0.59242457	Splines	-0.031328499
samp598	ENSG00000006194.6	0.184762048	10	1.071125319	Splines	-0.022801615
samp599	ENSG00000006194.6	0.649923308	10	0.138925852	Splines	-0.013224963
samp600	ENSG00000006194.6	-0.09973576	10	-0.468702618	Splines	-0.030272586
samp601	ENSG00000006194.6	-0.586966056	10	-0.669559444	Splines	-0.014108743
samp602	ENSG00000006194.6	0.625281022	10	0.406816685	Splines	-0.029436035
samp603	ENSG00000006194.6	0.222494739	10	0.914752078	Splines	-0.029824632
samp604	ENSG00000006194.6	0.150448514	10	0.669645913	Splines	-0.030230818
samp605	ENSG00000006194.6	-0.025590464	10	-0.684657442	Splines	-0.028898576
samp606	ENSG00000006194.6	0.035934662	10	-1.766946851	Splines	-0.021222724
samp607	ENSG00000006194.6	0.26353261	10	-0.038360703	Splines	-0.00822631
samp608	ENSG00000006194.6	0.480613519	10	1.325427251	Splines	-0.024455054
samp609	ENSG00000006194.6	0.091715676	10	0.361174604	Splines	-0.008240054
samp610	ENSG00000006194.6	-0.020756945	10	-0.172503414	Splines	-0.019279541
samp611	ENSG00000006194.6	0.693450322	10	-0.514097388	Splines	-0.014858596
samp612	ENSG00000006194.6	0.454033421	10	0.716840405	Splines	-0.015059956
samp613	ENSG00000006194.6	0.246430273	10	0.655737001	Splines	-0.01902121
samp614	ENSG00000006194.6	-0.168771506	10	-0.80250445	Splines	-0.017070156
samp615	ENSG00000006194.6	1.896634442	10	0.211218782	Splines	-0.002742908
samp616	ENSG00000006194.6	0.315070928	10	0.155897972	Splines	-0.02126719
samp617	ENSG00000006194.6	-0.135329912	10	0.146581201	Splines	-0.023340125
samp618	ENSG00000006194.6	0.058826801	10	-0.008755188	Splines	0.000125642
samp619	ENSG00000006194.6	0.114244241	10	0.940863281	Splines	-0.025500067
samp620	ENSG00000006194.6	0.7312561	10	0.934779214	Splines	-0.028412391
samp621	ENSG00000006194.6	0.483399627	10	0.623905172	Splines	-0.031322559
samp622	ENSG00000006194.6	0.739026864	10	-0.766318066	Splines	-0.025674697
samp623	ENSG00000006194.6	-2.052905877	10	-1.136413329	Splines	0.003868002
samp624	ENSG00000006194.6	0.147381951	10	-0.145522931	Splines	-0.01837411
samp625	ENSG00000006194.6	0.375923996	10	-0.254766271	Splines	-0.027127347
samp626	ENSG00000006194.6	-0.414140972	10	-0.097036705	Splines	-0.014613295
samp627	ENSG00000006194.6	-0.800944934	10	-1.004194496	Splines	-0.017410439
samp628	ENSG00000006194.6	0.156573529	10	-1.879068637	Splines	-0.031359426
